0,280,1,923.9,368.5,32.4,99.4,42.4,59.5,0.00
0,281,0,952.8,272.7,26.8,80.4,39.9,52.3,0.00
0,282,2,1453.0,194.1,39.1,83.6,51.4,49.4,0.06
0,283,1,1531.3,152.1,31.5,57.7,53.3,41.9,0.00
0,284,0,1403.2,116.2,27.6,50.1,49.3,32.9,0.00
0,285,0,1088.5,175.6,26.0,60.9,39.9,40.3,0.00
0,286,1,1170.2,119.8,19.9,46.1,39.3,26.4,0.17
0,287,1,1131.1,157.6,21.9,57.1,40.5,37.3,0.00
0,288,0,1155.7,132.7,24.1,47.2,39.6,29.9,0.17
0,289,3,595.3,269.9,18.0,39.7,11.3,34.3,0.00
0,290,0,1223.5,95.5,18.4,34.4,39.5,15.3,0.10
0,291,0,1473.4,148.4,34.3,61.5,51.8,41.6,0.06
0,292,0,1491.9,68.9,21.7,34.1,52.4,13.9,0.00
0,293,1,1253.5,82.1,19.1,30.4,39.9,8.3,0.00
0,294,-1,1229.0,75.5,16.9,28.6,37.2,1.1,0.10
0,296,1,1604.7,56.4,21.3,26.4,58.5,5.1,0.00
0,297,1,2519.6,585.7,82.9,148.7,63.1,67.7,0.00
0,298,-1,2980.9,618.4,60.6,93.9,73.4,68.9,0.00
0,299,0,1958.5,161.8,36.9,61.6,64.9,42.2,0.00
0,300,0,1651.2,242.8,47.9,94.6,55.1,54.2,0.00
0,301,1,2049.2,110.6,32.5,44.8,74.3,25.6,0.00
0,302,1,2287.9,222.8,40.4,63.2,73.2,45.7,0.00
0,303,1,1726.2,109.8,21.1,46.2,60.1,32.2,0.00
0,304,0,1747.6,107.5,20.6,48.8,60.9,32.1,0.00
0,305,4,2534.8,227.6,29.0,44.1,92.1,34.6,0.00
0,306,-1,3092.3,479.0,26.6,35.6,105.8,56.9,0.00
0,295,-1,1622.6,49.4,17.7,26.9,59.9,1.2,0.00
6,289,3,598.0,269.9,17.7,39.0,11.5,34.2,0.00
6,290,0,1220.6,96.7,18.7,34.1,39.5,15.6,0.07
6,291,0,1474.5,150.4,35.0,63.4,51.8,42.2,0.03
6,292,0,1495.3,68.2,24.4,34.6,52.7,13.8,0.00
6,293,1,1252.3,80.7,17.2,31.4,39.8,8.1,0.00
6,297,1,2516.5,579.0,92.1,153.7,63.1,67.6,0.00
6,299,0,1953.6,155.4,35.4,63.9,64.9,41.7,0.00
6,300,0,1653.9,241.0,47.5,91.1,55.2,53.9,0.00
6,301,1,2048.4,109.7,27.6,44.5,74.3,25.5,0.00
6,302,1,2297.3,222.3,37.5,66.1,73.3,45.9,0.00
6,303,1,1738.5,104.4,36.1,52.7,60.8,32.2,0.00
6,305,4,2528.6,225.1,28.3,45.1,91.7,34.6,0.00
6,296,1,1605.1,54.3,22.7,28.3,58.5,5.0,0.00
6,280,1,925.3,362.7,36.7,100.2,42.4,59.3,0.00
6,281,0,955.7,264.2,27.1,79.1,39.7,51.5,0.00
6,282,2,1444.4,194.7,39.5,83.8,51.2,49.5,0.03
6,283,1,1527.7,155.0,32.8,59.6,53.2,42.6,0.00
6,284,0,1402.2,117.4,27.9,50.2,49.3,33.1,0.00
6,285,0,1097.1,172.7,25.3,60.0,40.0,39.8,0.00
6,286,1,1170.0,119.2,20.5,48.1,39.4,26.8,0.00
6,287,1,1135.1,156.6,27.1,58.4,40.7,37.5,0.09
6,288,0,1153.7,132.9,16.7,46.6,39.4,29.8,0.09
6,304,0,1751.9,102.4,21.1,37.7,61.8,27.9,0.00
12,280,1,930.5,362.6,34.7,95.9,42.4,59.1,0.00
12,281,0,958.1,258.9,31.4,73.8,39.4,50.5,0.00
12,282,2,1437.7,194.8,40.5,84.4,51.0,49.5,0.03
12,283,1,1528.4,155.1,30.8,63.3,53.2,43.1,0.00
12,284,0,1402.0,115.0,27.9,52.0,49.3,33.0,0.00
12,285,0,1105.3,170.6,25.9,59.1,40.2,39.5,0.00
12,286,1,1171.3,120.5,20.0,48.2,39.6,27.3,0.00
12,287,1,1138.3,157.8,24.3,57.9,40.9,37.7,0.11
12,288,0,1152.1,133.1,17.5,45.8,39.3,29.5,0.11
12,289,3,601.4,269.8,16.1,37.6,11.5,34.0,0.00
12,290,0,1218.3,96.6,16.9,35.4,39.4,16.0,0.04
12,291,0,1469.2,150.6,39.0,66.1,51.7,42.6,0.03
12,292,0,1500.1,68.5,21.7,34.3,52.8,14.0,0.00
12,293,1,1252.3,80.7,16.2,29.9,39.6,7.2,0.00
12,297,1,2505.3,568.1,80.6,146.3,63.2,67.2,0.00
12,299,0,1946.1,154.0,32.0,60.6,64.8,41.1,0.00
12,300,0,1656.6,239.6,49.4,91.3,55.3,53.8,0.00
12,301,1,2045.7,109.5,25.6,43.7,74.2,25.3,0.00
12,302,1,2308.0,229.2,35.2,65.4,73.2,46.5,0.00
12,303,1,1770.0,112.9,28.7,47.4,61.6,32.8,0.14
12,305,4,2519.4,221.7,34.2,47.8,91.2,34.7,0.00
12,296,1,1605.3,53.8,23.1,29.1,58.5,5.1,0.06
12,304,0,1752.7,105.0,25.9,51.8,61.1,32.2,0.14
18,280,1,928.4,362.7,37.6,98.5,42.4,59.2,0.00
18,281,0,971.2,247.3,30.6,76.5,39.5,49.8,0.00
18,282,2,1429.9,194.4,40.4,85.9,50.9,49.6,0.01
18,283,1,1521.4,162.2,37.6,62.1,53.0,43.9,0.00
18,284,0,1402.6,117.4,25.9,49.5,49.3,33.0,0.00
18,285,0,1111.7,165.0,26.6,60.5,40.3,38.9,0.00
18,286,1,1171.6,121.9,21.6,49.1,39.8,28.0,0.00
18,287,1,1141.5,158.0,21.9,60.3,41.1,38.3,0.13
18,288,0,1150.7,131.6,20.1,46.5,39.2,29.2,0.13
18,289,3,605.0,268.8,18.4,37.6,11.9,34.1,0.00
18,290,0,1216.6,96.9,15.1,35.6,39.3,16.1,0.02
18,291,0,1466.8,152.5,30.6,65.4,51.5,42.8,0.01
18,292,0,1501.4,68.1,22.3,36.8,52.9,14.9,0.00
18,293,1,1252.8,81.8,15.4,29.1,39.7,7.4,0.00
18,297,1,2473.2,554.8,98.1,149.2,63.1,66.9,0.00
18,299,0,1936.4,148.0,33.2,59.8,64.9,40.1,0.00
18,300,0,1654.7,235.7,51.8,89.7,55.3,53.4,0.00
18,301,1,2036.5,109.1,33.0,46.0,73.7,26.0,0.00
18,302,1,2312.3,233.8,37.9,65.6,73.1,47.0,0.00
18,303,1,1793.0,115.4,33.4,50.3,62.3,33.7,0.00
18,305,4,2517.4,220.4,25.7,45.3,91.3,34.2,0.00
18,304,0,1751.1,104.2,37.0,52.1,61.3,31.8,0.00
18,296,1,1622.1,52.6,16.3,27.4,59.6,3.6,0.00
24,280,1,922.2,366.6,43.2,100.3,42.4,59.4,0.00
24,281,0,991.4,238.9,23.4,76.0,39.7,49.1,0.00
24,282,2,1424.1,192.2,39.2,80.4,50.7,48.8,0.05
24,283,1,1513.7,163.8,35.3,64.2,52.8,44.3,0.00
24,284,0,1406.4,116.9,23.9,47.0,49.4,32.4,0.00
24,285,0,1118.8,164.0,24.0,58.5,40.4,38.5,0.00
24,286,1,1170.4,121.7,23.2,50.4,39.8,28.3,0.00
24,287,1,1143.4,159.4,22.5,58.8,41.2,38.3,0.14
24,288,0,1150.9,131.7,19.2,45.3,39.1,29.0,0.14
24,289,3,606.4,267.4,21.8,38.7,12.2,34.1,0.00
24,290,0,1213.9,98.4,15.6,34.4,39.1,16.1,0.00
24,291,0,1452.7,152.1,40.5,67.5,51.3,42.9,0.05
24,292,0,1501.8,67.9,22.0,36.5,52.9,14.7,0.00
24,293,1,1252.3,82.1,15.6,28.9,39.6,7.4,0.00
24,297,1,2462.3,550.6,96.3,143.5,63.1,66.7,0.00
24,299,0,1928.3,141.3,31.5,60.7,64.9,39.3,0.00
24,300,0,1653.3,231.7,44.1,86.3,55.3,52.9,0.00
24,301,1,2028.3,108.0,37.8,46.0,73.5,25.7,0.00
24,302,1,2318.9,234.6,34.0,68.4,73.0,47.4,0.00
24,303,1,1818.8,116.3,38.8,51.5,63.1,33.8,0.00
24,305,4,2504.5,217.8,32.9,46.1,90.8,34.1,0.00
24,304,0,1749.9,103.5,33.2,50.7,61.3,31.4,0.00
24,296,1,1611.5,52.4,22.3,29.8,58.9,4.8,0.00
30,280,1,914.5,371.3,47.9,97.4,42.3,59.5,0.00
30,281,0,998.9,233.8,35.4,69.5,39.7,48.0,0.00
30,282,2,1419.9,191.4,39.0,80.3,50.6,48.7,0.06
30,283,1,1493.6,164.1,40.5,67.0,52.3,44.6,0.00
30,284,0,1406.3,115.2,25.6,48.2,49.4,32.2,0.00
30,285,0,1123.6,162.7,25.9,58.5,40.6,38.4,0.13
30,286,1,1170.1,123.4,23.7,51.5,40.0,29.1,0.00
30,287,1,1142.3,159.7,23.6,59.2,41.2,38.4,0.13
30,288,0,1152.0,130.1,19.0,46.3,39.1,28.8,0.11
30,289,3,611.0,265.5,17.9,38.8,12.2,33.9,0.00
30,290,0,1210.4,97.2,14.8,35.4,38.9,15.8,0.00
30,291,0,1445.6,152.7,43.5,66.5,51.1,42.7,0.06
30,292,0,1502.1,69.6,20.6,36.1,52.9,15.3,0.00
30,293,1,1250.4,80.1,16.6,30.9,39.5,7.3,0.00
30,297,1,2448.0,543.3,78.0,138.3,62.9,66.4,0.00
30,299,0,1919.9,139.5,31.6,59.2,64.8,38.8,0.00
30,300,0,1643.8,228.2,45.9,82.3,55.2,52.4,0.00
30,301,1,2032.4,107.8,29.2,44.1,73.7,25.2,0.00
