0,521,0,1270.3,506.6,37.6,88.4,43.9,54.5,0.00
0,505,1,1498.5,516.6,44.7,101.4,49.3,56.3,0.00
0,506,1,795.2,568.1,51.7,85.2,33.6,57.1,0.00
0,507,0,919.0,488.5,38.3,64.5,31.0,48.6,0.00
0,508,0,259.5,744.6,42.0,77.5,25.1,67.0,0.00
0,509,1,1112.4,441.0,29.9,61.5,34.8,43.9,0.00
0,510,0,774.6,458.6,29.0,47.1,15.3,37.0,0.00
0,511,0,976.7,397.4,23.5,40.4,18.0,25.3,0.00
0,512,0,676.4,504.7,22.9,51.4,16.8,44.7,0.00
0,513,1,1214.2,385.7,25.5,49.1,33.2,32.0,0.29
0,514,1,1285.6,356.6,21.8,37.0,32.0,20.3,0.00
0,515,2,1374.5,366.8,17.2,43.8,38.5,28.0,0.00
0,516,1,934.1,415.1,28.0,42.5,18.8,30.0,0.00
0,517,0,1200.1,386.1,26.8,46.7,32.3,31.2,0.29
0,518,0,1211.6,346.2,14.2,33.0,24.0,10.9,0.00
0,519,2,1173.6,340.7,14.2,28.6,17.9,2.5,0.00
0,520,0,1598.3,327.3,19.7,30.9,46.0,8.6,0.00
0,522,0,1958.3,551.8,49.9,99.9,58.3,57.8,0.00
0,523,1,2030.6,519.1,35.5,92.0,60.3,55.1,0.00
0,524,1,2378.7,455.2,22.3,43.9,82.1,34.4,0.00
0,525,0,1788.6,392.1,21.4,55.0,55.6,36.8,0.10
0,526,1,1816.4,368.3,22.5,48.8,57.1,29.2,0.04
0,527,1,1804.9,404.6,19.8,55.8,56.0,39.3,0.10
0,528,1,1707.3,339.2,16.4,35.0,52.2,15.7,0.00
6,521,0,1275.4,508.2,38.0,90.5,44.2,54.8,0.00
6,505,1,1508.4,514.3,50.3,102.0,49.5,56.1,0.00
6,506,1,810.4,571.1,47.9,84.4,34.2,57.4,0.00
6,507,0,931.5,486.9,27.8,64.1,31.2,48.5,0.00
6,508,0,266.0,746.0,41.1,78.1,25.5,67.1,0.00
6,509,1,1119.4,440.8,23.5,61.5,35.0,44.0,0.00
6,510,0,771.1,457.8,31.6,47.8,15.1,36.9,0.00
6,511,0,980.6,397.2,20.9,39.4,17.9,25.0,0.00
6,512,0,677.4,505.3,22.8,50.5,16.8,44.7,0.00
6,513,1,1222.5,385.7,21.2,47.8,33.4,31.9,0.14
6,514,1,1298.7,355.4,15.0,36.1,32.3,19.9,0.00
6,515,2,1378.7,366.2,25.9,44.5,38.8,28.0,0.00
6,516,1,947.1,412.6,21.0,42.0,19.1,29.6,0.00
6,517,0,1208.3,386.0,19.9,45.3,32.4,31.0,0.14
6,518,0,1215.7,346.0,15.1,32.1,24.1,10.5,0.00
6,520,0,1601.1,328.1,19.9,30.9,46.0,8.9,0.00
6,522,0,1958.6,554.0,54.5,99.2,58.3,57.9,0.00
6,523,1,2039.9,520.7,32.3,91.2,60.5,55.1,0.00
6,524,1,2380.6,456.3,22.2,44.2,82.0,34.7,0.00
6,525,0,1792.5,390.8,22.1,54.0,55.8,36.3,0.18
6,526,1,1824.2,368.0,17.5,49.8,57.3,29.4,0.00
6,527,1,1806.2,404.6,18.3,56.3,56.0,39.4,0.18
6,528,1,1707.4,338.6,22.9,36.3,52.4,15.8,0.00
12,521,0,1279.7,507.7,36.6,90.6,44.2,54.8,0.00
12,505,1,1528.9,512.5,37.6,98.8,49.8,55.9,0.00
12,506,1,819.3,571.4,47.4,86.8,34.6,57.6,0.00
12,507,0,934.0,487.8,40.7,66.7,31.8,48.9,0.00
12,508,0,267.5,745.6,40.8,79.5,25.7,67.1,0.00
12,509,1,1125.0,441.3,22.2,63.1,35.4,44.4,0.00
12,510,0,766.7,458.0,29.2,48.2,14.7,36.8,0.00
12,511,0,987.5,396.7,20.7,38.8,18.3,24.9,0.00
12,512,0,678.1,505.2,26.8,51.9,17.2,44.9,0.00
12,513,1,1229.6,383.9,19.7,49.3,33.7,31.9,0.02
12,514,1,1306.8,356.5,14.1,34.3,32.7,19.9,0.00
12,515,2,1391.2,365.3,16.3,43.1,39.1,27.6,0.00
12,516,1,955.3,414.0,28.2,39.3,19.7,29.6,0.00
12,517,0,1211.7,386.0,19.4,46.4,32.7,31.3,0.02
12,518,0,1221.1,346.1,13.6,31.7,24.5,10.6,0.00
12,520,0,1610.6,326.5,17.2,30.4,46.5,7.9,0.00
12,522,0,1983.8,555.7,36.8,99.1,58.6,58.0,0.00
12,523,1,2041.6,521.4,44.1,92.5,60.6,55.2,0.00
12,524,1,2383.4,457.3,21.9,44.2,82.1,34.8,0.00
12,525,0,1795.1,390.5,22.4,54.6,55.9,36.3,0.27
12,526,1,1828.5,368.5,19.6,50.1,57.5,29.5,0.00
12,527,1,1806.2,401.3,19.4,58.6,56.1,39.2,0.27
12,528,1,1716.6,339.1,18.6,35.5,52.7,15.7,0.00
18,521,0,1286.2,510.6,34.5,88.3,44.4,54.9,0.00
18,505,1,1531.2,512.7,52.3,98.8,49.9,55.8,0.00
18,506,1,829.0,571.6,43.9,90.3,35.1,57.9,0.00
18,507,0,953.0,486.2,26.4,65.4,32.1,48.8,0.00
18,508,0,269.7,747.3,46.6,81.4,26.2,67.2,0.00
18,509,1,1126.8,442.1,25.8,62.8,35.5,44.5,0.00
18,510,0,762.9,459.5,24.4,47.2,14.3,36.8,0.00
18,511,0,992.5,396.0,22.0,40.3,18.9,25.5,0.00
18,512,0,682.4,505.4,24.6,52.5,17.6,45.2,0.00
18,513,1,1236.0,386.2,22.6,48.5,34.2,32.4,0.00
18,514,1,1312.4,356.8,18.3,35.2,33.3,20.5,0.00
18,515,2,1394.3,365.0,27.1,44.4,39.5,27.8,0.00
18,516,1,969.4,411.1,21.6,38.7,19.9,29.0,0.00
18,517,0,1214.3,386.1,19.6,46.0,32.8,31.3,0.00
18,518,0,1226.2,345.5,16.7,31.6,24.8,10.4,0.00
18,520,0,1614.4,328.7,19.4,30.0,46.9,8.9,0.00
18,522,0,1990.3,559.1,46.9,99.2,58.8,58.1,0.00
18,523,1,2042.6,523.4,43.1,92.2,60.6,55.3,0.00
18,524,1,2384.9,458.4,24.9,44.3,82.1,35.0,0.00
18,525,0,1801.2,391.2,20.6,52.6,56.1,36.0,0.36
18,526,1,1829.5,370.3,23.9,48.5,57.7,29.4,0.00
18,527,1,1807.0,403.2,21.8,55.7,56.1,39.0,0.36
18,528,1,1720.4,340.4,20.7,35.3,53.0,16.0,0.00
24,521,0,1288.0,513.7,37.5,92.1,44.6,55.3,0.00
24,505,1,1558.0,510.5,37.7,98.4,50.3,55.7,0.00
24,506,1,834.0,570.8,41.8,91.7,35.2,57.9,0.00
24,507,0,956.1,487.8,40.3,64.2,32.5,48.8,0.00
24,508,0,281.0,746.6,38.3,80.9,26.4,67.2,0.00
24,509,1,1132.7,446.2,31.1,58.5,35.8,44.5,0.00
24,510,0,758.4,460.3,26.3,47.1,14.1,36.8,0.00
24,511,0,1000.3,394.7,17.9,39.9,19.1,25.2,0.00
24,512,0,688.3,505.0,24.7,52.6,18.0,45.3,0.00
24,513,1,1241.6,385.8,20.5,49.0,34.5,32.6,0.00
24,514,1,1323.3,353.7,17.1,37.5,33.8,20.5,0.00
24,515,2,1405.6,364.0,16.6,43.8,39.7,27.6,0.00
24,516,1,981.0,410.7,18.2,37.3,20.4,29.0,0.00
24,517,0,1218.0,386.4,20.6,47.0,33.2,31.7,0.00
24,518,0,1230.6,346.6,16.7,29.6,24.9,10.1,0.00
24,520,0,1620.5,327.1,18.4,31.7,47.2,8.9,0.00
24,522,0,1994.1,559.8,45.3,99.6,58.9,58.2,0.00
24,523,1,2045.3,525.7,43.3,90.6,60.7,55.3,0.00
24,524,1,2387.1,459.7,26.9,45.0,82.1,35.4,0.00
24,525,0,1805.3,390.1,20.1,49.9,56.3,35.2,0.36
24,526,1,1838.2,370.8,19.7,48.8,57.9,29.6,0.00
24,527,1,1807.8,403.4,24.9,56.0,56.2,39.0,0.36
24,528,1,1727.3,340.6,18.1,36.1,53.3,16.4,0.00
30,525,0,1807.1,390.1,23.3,53.3,56.4,35.8,0.41
30,521,0,1291.9,515.0,37.7,91.7,44.7,55.4,0.00
30,505,1,1563.7,513.5,44.6,101.2,50.5,56.0,0.00
