0,105,0,941.1,505.4,80.4,129.6,38.4,57.1,0.00
0,92,2,969.1,304.0,49.3,73.4,30.5,42.9,0.00
0,93,1,815.5,401.7,60.6,80.4,29.3,48.9,0.00
0,94,1,1536.3,206.7,37.9,70.7,45.5,41.2,0.00
0,95,1,866.6,288.7,33.0,47.8,19.2,32.6,0.00
0,96,0,841.9,306.3,38.8,48.4,19.5,34.6,0.00
0,97,0,712.8,381.7,37.8,53.0,17.9,41.0,0.26
0,98,1,723.2,374.8,43.8,55.3,18.4,40.8,0.26
0,99,0,1687.2,164.9,33.3,61.8,49.1,35.5,0.00
0,100,0,1174.9,190.2,34.6,57.5,31.7,30.4,0.00
0,101,0,904.2,262.5,29.4,42.6,18.0,28.1,0.00
0,102,0,1111.2,176.8,25.2,38.3,23.3,17.7,0.00
0,103,1,1291.5,146.3,26.5,38.9,32.7,19.5,0.00
0,104,0,1214.9,154.4,26.5,40.8,28.9,18.4,0.35
0,106,3,622.6,384.7,31.5,41.1,4.3,33.3,0.00
0,107,1,1568.8,98.2,23.5,40.0,43.8,13.5,0.00
0,108,0,1530.2,105.7,20.3,37.9,42.1,14.8,0.00
0,109,1,1211.7,144.9,22.3,34.9,26.4,12.3,0.35
0,110,-1,1445.3,94.7,15.9,24.3,35.5,-0.5,0.00
0,112,-1,2828.4,1187.2,153.9,198.8,57.6,68.6,0.00
0,113,1,1901.6,356.0,60.6,113.7,52.4,53.3,0.00
0,114,1,2113.4,272.9,43.1,87.6,57.9,46.7,0.00
0,115,0,1890.3,185.1,33.1,74.3,54.1,39.3,0.00
0,116,1,1961.3,139.9,33.9,52.4,58.4,27.4,0.00
0,117,4,2767.5,381.8,33.7,48.8,88.2,37.1,0.00
0,111,-1,1019.4,171.6,26.1,30.9,8.8,0.0,0.00
6,105,0,941.5,501.2,75.0,121.9,38.1,56.8,0.00
6,92,2,963.1,304.8,45.9,71.2,30.1,42.6,0.00
6,93,1,798.1,409.0,56.0,77.9,28.7,48.9,0.00
6,94,1,1529.9,204.2,40.9,73.6,45.4,41.2,0.00
6,95,1,857.8,294.8,37.9,46.7,19.1,33.0,0.05
6,96,0,834.3,306.5,41.8,49.8,19.0,34.4,0.05
6,97,0,721.6,374.6,33.9,49.1,17.2,39.8,0.19
6,98,1,731.0,365.5,47.6,55.2,18.0,39.7,0.19
6,99,0,1683.4,161.9,29.6,58.5,48.9,34.6,0.00
6,100,0,1165.9,191.9,32.4,53.0,30.9,29.4,0.00
6,101,0,897.4,262.7,31.3,44.7,17.7,28.1,0.00
6,102,0,1099.6,180.5,25.8,37.8,22.8,17.9,0.00
6,103,1,1281.3,147.0,30.4,40.2,32.3,19.5,0.00
6,104,0,1213.2,152.0,29.4,45.7,29.1,19.1,0.39
6,106,3,618.8,386.4,32.9,41.2,4.1,33.4,0.00
6,107,1,1553.4,96.5,28.1,44.9,43.3,14.2,0.00
6,108,0,1517.6,107.0,25.7,40.0,41.8,15.5,0.00
6,109,1,1209.6,146.0,24.0,38.9,27.1,14.3,0.39
6,113,1,1901.2,352.1,54.0,110.9,52.4,53.1,0.00
6,114,1,2097.1,268.2,53.5,89.2,57.7,46.5,0.00
6,115,0,1892.1,182.7,34.1,71.8,54.3,38.7,0.00
6,116,1,1959.0,139.5,30.3,52.2,58.2,27.4,0.00
6,117,4,2767.8,381.9,33.6,48.7,88.3,37.1,0.00
12,105,0,942.3,498.6,73.1,123.3,38.1,56.8,0.00
12,92,2,955.8,304.9,50.1,72.7,29.8,42.6,0.00
12,93,1,776.6,412.9,61.9,77.4,27.9,48.7,0.00
12,94,1,1525.9,203.4,38.7,70.0,45.2,40.7,0.00
12,95,1,847.8,294.9,45.1,50.1,18.8,33.0,0.06
12,96,0,825.3,308.7,41.5,49.4,18.4,34.2,0.06
12,97,0,725.0,368.3,40.4,51.9,17.2,39.4,0.26
12,98,1,736.4,358.8,47.7,55.9,17.8,39.1,0.26
12,99,0,1674.7,162.2,32.3,59.4,48.7,34.7,0.00
12,100,0,1157.1,191.3,35.0,52.1,30.3,28.6,0.00
12,101,0,887.0,264.9,37.6,47.9,17.7,28.7,0.00
12,102,0,1085.4,182.9,31.0,41.9,22.7,18.9,0.00
12,103,1,1283.8,144.2,31.7,42.5,32.5,19.5,0.00
12,104,0,1214.4,153.9,28.7,44.9,29.3,19.6,0.22
12,106,3,614.0,388.0,37.1,42.8,4.1,33.6,0.00
12,107,1,1542.5,99.1,21.2,40.8,42.6,13.7,0.00
12,108,0,1511.5,108.2,20.4,37.9,41.3,15.2,0.00
12,109,1,1204.8,147.1,25.3,40.6,27.1,15.0,0.22
12,113,1,1892.6,344.3,57.8,109.0,52.3,52.7,0.00
12,114,1,2090.0,263.1,42.4,85.8,57.5,46.0,0.00
12,115,0,1893.0,182.0,33.2,70.9,54.3,38.5,0.00
12,116,1,1953.0,138.4,24.2,50.2,58.0,27.0,0.00
12,117,4,2767.7,381.4,34.0,49.3,88.3,37.1,0.00
18,105,0,941.8,495.0,72.5,121.3,38.0,56.6,0.00
18,92,2,946.5,307.1,48.2,71.8,29.4,42.5,0.00
18,93,1,754.1,416.4,59.0,79.3,27.0,48.7,0.00
18,94,1,1517.9,201.1,39.5,71.3,45.0,40.5,0.00
18,95,1,834.9,295.7,44.5,51.2,17.8,32.6,0.02
18,96,0,813.8,313.5,39.7,49.1,17.9,34.4,0.02
18,97,0,717.8,368.9,42.4,47.9,15.9,38.3,0.12
18,98,1,737.7,356.3,45.7,50.6,16.6,37.8,0.12
18,99,0,1671.3,159.8,28.5,56.5,48.6,33.9,0.00
18,100,0,1145.1,191.1,33.0,54.0,29.8,28.5,0.00
18,101,0,876.2,271.6,37.1,46.6,17.4,29.1,0.00
18,102,0,1072.4,186.5,28.0,40.8,21.8,18.7,0.00
18,103,1,1293.2,142.0,24.6,43.5,32.9,19.8,0.00
18,104,0,1207.1,154.2,31.3,46.5,29.1,19.7,0.23
18,106,3,608.3,394.8,32.1,39.3,3.6,33.8,0.00
18,107,1,1529.2,99.4,27.2,44.0,42.2,14.4,0.00
18,108,0,1502.1,107.2,23.7,40.2,41.0,15.3,0.00
18,109,1,1199.4,144.0,25.5,40.0,26.1,13.1,0.23
18,113,1,1887.6,338.4,63.3,111.0,52.3,52.5,0.00
18,114,1,2069.2,259.3,59.0,87.7,57.3,45.8,0.00
18,115,0,1893.9,179.7,32.8,69.2,54.4,37.9,0.00
18,116,1,1942.8,136.9,30.1,52.3,57.7,27.1,0.00
18,117,4,2767.6,381.1,34.0,49.2,88.3,37.0,0.00
24,105,0,937.1,491.9,73.8,117.9,37.8,56.3,0.00
24,92,2,942.7,308.9,47.3,70.9,29.3,42.5,0.00
24,93,1,741.1,428.2,48.5,70.5,26.3,48.7,0.00
24,94,1,1512.5,200.5,36.8,69.6,44.8,40.2,0.00
24,95,1,831.6,300.7,38.9,48.2,17.6,32.8,0.00
24,96,0,798.8,321.4,37.1,46.6,17.1,34.5,0.00
24,97,0,703.4,372.0,50.6,50.1,15.2,38.3,0.07
24,98,1,732.7,354.8,48.0,51.4,16.1,37.4,0.07
24,99,0,1654.6,159.7,37.5,60.2,48.2,34.3,0.00
24,100,0,1135.0,194.7,31.1,50.1,29.0,27.9,0.00
24,101,0,863.0,277.9,36.2,45.3,16.8,29.3,0.00
24,102,0,1060.3,190.5,26.9,39.7,21.1,18.7,0.00
24,103,1,1297.4,141.5,24.4,43.3,33.1,19.8,0.00
24,104,0,1203.8,157.9,29.2,45.3,29.1,20.4,0.22
24,106,3,595.5,399.9,38.4,43.5,4.0,34.8,0.00
24,107,1,1522.3,99.5,22.1,40.9,41.6,13.3,0.00
24,108,0,1498.3,107.2,19.4,38.1,40.7,14.5,0.00
24,109,1,1197.5,146.1,23.2,37.5,25.9,12.8,0.22
24,113,1,1885.0,332.1,63.9,112.5,52.3,52.3,0.00
24,114,1,2068.7,256.3,44.5,86.3,57.2,45.7,0.00
24,115,0,1895.0,178.7,32.0,69.4,54.4,37.9,0.00
24,116,1,1937.5,135.6,23.6,49.9,57.5,26.6,0.00
24,117,4,2767.9,381.3,33.5,49.1,88.3,37.0,0.00
30,105,0,933.1,491.2,74.3,120.3,37.7,56.4,0.00
