0,381,1,1791.40,188.90,25.20,48.00,51.50,22.80,0.00
0,382,4,1056.70,286.30,25.70,54.60,24.50,33.20,0.00
0,383,-1,912.70,296.30,12.00,29.60,0.50,12.20,0.00
0,384,1,1923.90,274.70,54.60,90.60,54.10,46.90,0.01
0,385,1,2965.70,557.60,45.50,68.70,79.50,56.40,0.00
0,386,0,2197.90,252.70,42.30,60.70,64.90,35.00,0.00
0,387,1,2804.70,436.50,39.00,52.40,85.70,44.30,0.00
0,388,0,3199.10,709.30,51.60,77.90,79.00,64.50,0.00
0,389,0,2108.50,226.80,36.30,51.00,63.40,28.80,0.25
0,390,3,3023.40,517.70,37.60,43.50,100.70,46.00,0.00
0,391,1,1957.80,222.90,40.60,65.70,56.60,35.10,0.01
0,392,1,2303.20,240.60,25.00,40.40,75.50,19.90,0.00
0,393,2,2479.90,304.50,29.00,46.80,78.10,32.20,0.00
0,394,1,1750.30,205.10,26.40,58.30,49.80,31.30,0.00
0,395,0,3045.70,550.50,34.80,48.70,92.60,51.70,0.00
0,396,1,2419.90,268.90,23.10,37.10,81.60,20.80,0.00
0,397,0,2779.80,398.60,26.50,37.20,95.40,33.70,0.00
0,398,0,2428.90,289.60,30.40,48.50,76.00,31.50,0.00
0,399,2,3464.30,802.00,38.70,52.40,95.10,69.60,0.00
0,400,1,2105.20,250.30,33.00,59.60,60.90,37.10,0.25
0,401,0,1812.60,192.10,28.20,50.30,52.30,24.50,0.00
0,402,1,2590.40,334.60,29.80,43.30,84.20,32.10,0.00
0,403,0,2546.30,294.00,21.20,32.10,93.50,15.40,0.00
0,404,0,2163.20,263.70,39.60,66.30,62.10,39.50,0.00
0,405,0,2530.30,365.00,44.20,69.50,71.20,46.10,0.00
0,406,-1,2120.90,189.60,16.70,29.00,71.90,-0.50,0.00
6,381,1,1790.10,189.40,22.90,47.00,51.40,22.70,0.00
6,382,4,1056.40,286.10,25.70,54.50,24.40,33.20,0.00
6,384,1,1910.40,273.70,54.10,89.30,53.80,46.70,0.02
6,385,1,2965.40,558.90,46.30,68.40,79.50,56.50,0.00
6,386,0,2191.90,248.80,36.30,61.50,64.60,34.80,0.00
6,387,1,2806.10,437.50,41.60,53.00,85.80,44.40,0.00
6,388,0,3196.50,713.00,52.70,81.20,78.10,64.80,0.00
6,389,0,2104.10,227.90,36.00,51.10,63.10,29.30,0.25
6,390,3,3011.20,512.70,29.40,39.70,100.10,45.40,0.00
6,391,1,1934.10,224.00,33.20,60.50,55.80,34.80,0.02
6,392,1,2295.30,240.30,27.60,42.30,74.60,21.00,0.00
6,393,2,2472.80,302.70,34.50,48.70,77.80,32.30,0.00
6,394,1,1752.30,205.10,26.50,57.10,49.90,31.00,0.00
6,395,0,3047.30,553.40,35.60,49.30,92.10,52.10,0.00
6,396,1,2413.50,266.20,26.60,39.50,81.20,20.90,0.00
6,397,0,2775.40,399.40,26.50,36.20,94.80,34.00,0.00
6,398,0,2428.20,290.40,31.00,48.70,75.80,31.80,0.00
6,399,2,3465.20,804.20,37.80,50.10,95.20,69.60,0.00
6,400,1,2094.30,250.50,38.50,59.00,60.60,37.10,0.25
6,401,0,1813.10,191.70,30.00,48.50,52.40,23.60,0.00
6,402,1,2590.70,335.70,29.30,41.70,84.40,31.90,0.00
6,403,0,2543.60,292.10,23.30,33.90,93.30,15.50,0.00
6,404,0,2141.90,257.90,49.20,71.90,61.50,39.60,0.00
6,405,0,2526.40,363.70,44.50,70.30,71.00,46.10,0.00
6,406,-1,2120.40,190.10,16.80,28.50,71.80,-0.50,0.00
12,382,4,1056.40,286.00,25.50,54.60,24.40,33.20,0.00
12,384,1,1888.80,271.70,65.00,93.20,53.40,46.90,0.06
12,385,1,2964.00,559.50,49.10,71.90,79.00,56.80,0.00
12,386,0,2174.10,250.10,44.20,59.20,64.20,34.70,0.00
12,387,1,2812.70,439.70,37.60,51.70,86.00,44.50,0.00
12,388,0,3191.90,711.60,51.80,81.50,77.80,64.80,0.00
12,389,0,2099.00,227.20,31.40,47.80,63.00,28.50,0.20
12,390,3,2996.50,504.50,35.30,40.40,100.70,44.30,0.00
12,391,1,1904.60,220.00,51.70,70.10,55.00,35.80,0.06
12,392,1,2290.10,239.10,27.20,43.20,74.20,21.30,0.00
12,393,2,2470.80,303.30,31.00,47.60,77.50,32.50,0.00
12,394,1,1740.70,208.10,32.10,52.90,49.50,30.90,0.00
12,395,0,3051.10,554.10,35.10,49.20,92.50,52.10,0.00
12,396,1,2411.20,266.20,24.60,38.40,81.10,20.90,0.00
12,397,0,2771.70,397.20,26.10,37.10,94.40,34.00,0.00
12,398,0,2426.70,290.20,31.10,49.10,75.70,31.90,0.00
12,399,2,3464.80,803.90,37.80,51.50,94.90,69.70,0.00
12,400,1,2084.40,248.20,38.90,59.60,60.30,36.90,0.20
12,401,0,1815.20,191.00,27.60,50.20,52.40,24.10,0.00
12,402,1,2591.50,335.90,30.30,42.40,84.40,32.00,0.00
12,403,0,2541.40,291.60,24.10,34.10,93.10,15.50,0.00
12,404,0,2132.70,257.20,37.10,68.60,61.10,39.50,0.00
12,405,0,2525.60,360.80,52.90,75.20,71.10,46.10,0.00
12,406,-1,2120.70,190.40,16.40,27.80,71.90,-0.80,0.00
12,381,1,1790.30,189.30,21.60,46.70,51.30,22.60,0.00
18,397,0,2763.40,396.30,33.50,38.50,93.90,34.20,0.00
18,398,0,2425.30,290.40,31.60,49.90,75.40,32.30,0.00
18,399,2,3462.80,803.70,38.70,51.10,94.80,69.60,0.00
18,400,1,2076.40,247.00,43.30,64.20,60.00,37.60,0.26
18,401,0,1817.30,190.90,25.60,48.20,52.50,23.40,0.00
18,402,1,2593.30,336.30,29.40,42.40,84.40,32.10,0.00
18,403,0,2538.80,291.50,23.50,33.30,93.00,15.50,0.00
18,404,0,2115.00,254.80,50.50,71.30,60.80,39.40,0.00
18,405,0,2524.20,360.30,49.60,73.90,71.10,46.10,0.00
18,381,1,1790.10,189.10,21.30,46.30,51.30,22.40,0.00
18,382,4,1056.90,285.50,25.20,55.00,24.40,33.20,0.00
18,384,1,1886.30,272.10,46.60,88.90,53.20,46.70,0.04
18,385,1,2966.40,560.80,47.20,71.00,79.00,56.80,0.00
18,386,0,2170.30,248.30,36.90,59.60,63.90,34.80,0.00
18,387,1,2813.50,440.20,36.30,51.00,86.10,44.50,0.00
18,388,0,3186.10,711.60,53.30,82.60,77.40,64.80,0.00
18,389,0,2092.40,228.10,33.90,54.70,62.10,31.00,0.26
18,390,3,2982.00,496.50,32.90,41.30,99.80,43.90,0.00
18,391,1,1887.70,219.70,37.00,66.10,54.30,35.50,0.04
18,392,1,2285.20,240.40,26.90,43.30,73.50,22.30,0.00
18,393,2,2469.00,302.90,29.70,46.80,77.40,32.40,0.00
18,394,1,1742.20,208.20,32.40,53.30,49.60,31.10,0.00
18,395,0,3052.70,555.80,34.90,49.60,92.20,52.40,0.00
18,396,1,2408.50,264.60,24.10,40.40,80.60,21.40,0.00
18,406,-1,2115.60,187.50,22.00,30.10,72.00,-1.60,0.00
24,382,4,1057.90,285.20,24.30,55.00,24.50,33.10,0.00
24,384,1,1870.70,271.70,46.70,89.70,52.80,46.80,0.03
24,385,1,2966.60,561.10,46.10,70.50,79.00,56.80,0.00
24,386,0,2159.00,245.90,36.80,58.20,63.60,34.30,0.00
24,387,1,2812.60,440.80,32.80,49.40,85.90,44.50,0.00
24,388,0,3182.50,712.00,54.10,82.10,77.30,64.80,0.00
24,389,0,2089.40,228.30,32.40,57.00,61.70,31.80,0.23
24,390,3,2971.10,491.40,28.30,37.70,100.00,43.00,0.00
24,391,1,1867.20,220.70,36.80,66.30,53.60,35.90,0.03
24,392,1,2279.20,240.50,27.80,44.20,72.90,23.10,0.00
24,393,2,2467.10,302.40,29.80,47.20,77.30,32.40,0.00
24,394,1,1744.30,208.60,32.40,53.40,49.60,31.20,0.00
24,395,0,3052.70,556.00,35.60,50.70,91.90,52.50,0.00
24,396,1,2406.40,263.70,24.60,39.50,80.90,20.70,0.00
24,397,0,2755.10,391.80,34.60,39.60,93.70,33.80,0.00
24,398,0,2424.60,290.30,30.10,49.40,75.30,32.30,0.00
24,399,2,3461.30,804.00,38.90,50.80,94.60,69.60,0.00
24,400,1,2075.60,248.80,35.40,62.10,59.70,37.90,0.23
24,401,0,1818.10,190.70,26.50,47.50,52.60,23.00,0.00
24,402,1,2592.80,336.20,29.50,42.30,84.40,32.00,0.00
24,403,0,2537.00,291.70,21.90,32.30,92.70,15.50,0.00
24,404,0,2109.10,253.70,36.00,66.90,60.50,39.00,0.00
24,405,0,2522.30,358.70,44.10,73.10,70.90,46.00,0.00
24,381,1,1790.60,189.00,22.90,45.10,51.40,21.80,0.00
24,406,-1,2115.40,185.50,22.40,32.10,72.00,-1.60,0.00
30,382,4,1058.20,285.90,23.50,54.60,24.50,33.20,0.00
30,384,1,1858.40,271.20,60.50,94.60,52.70,47.20,0.03
30,385,1,2963.00,560.40,49.00,72.10,78.80,56.90,0.00
30,386,0,2153.00,244.50,33.60,56.40,63.50,33.80,0.00
30,387,1,2810.60,438.70,33.90,50.90,85.80,44.40,0.00
30,388,0,3176.20,710.10,56.00,85.60,76.80,64.80,0.00
30,389,0,2086.30,229.60,35.30,55.40,61.70,31.70,0.17
30,390,3,2954.60,481.80,36.70,41.50,100.00,42.20,0.00
30,391,1,1843.30,218.60,50.40,71.40,53.00,36.40,0.03
30,392,1,2274.30,238.00,28.40,46.40,72.50,23.30,0.00
30,393,2,2465.30,302.40,29.50,45.00,77.50,31.90,0.00
30,394,1,1746.30,208.80,40.50,53.90,49.80,31.30,0.00
30,395,0,3049.30,556.10,40.20,53.60,91.10,52.90,0.00
30,396,1,2405.20,262.60,24.10,39.40,81.00,20.30,0.00
30,397,0,2748.30,387.90,31.80,42.20,92.40,34.50,0.00
30,398,0,2423.60,290.80,29.30,49.90,75.10,32.60,0.00
30,399,2,3454.10,803.80,43.90,52.80,93.60,69.50,0.00
30,400,1,2065.70,250.60,42.60,63.30,59.40,38.40,0.17
30,401,0,1817.80,189.00,28.10,49.10,52.60,22.90,0.00
30,402,1,2591.50,335.70,29.00,42.70,84.20,32.20,0.00
30,403,0,2531.80,294.20,21.10,28.40,92.40,15.40,0.00
30,404,0,2089.30,250.00,52.50,71.20,60.10,39.00,0.15
30,405,0,2515.10,356.40,48.50,74.50,70.80,45.90,0.00
30,406,-1,2121.20,190.10,16.30,28.10,72.00,-0.80,0.00
30,381,1,1791.10,188.40,26.10,46.10,51.50,21.80,0.00
36,382,4,1057.90,286.20,23.90,54.30,24.50,33.20,0.00
36,384,1,1854.40,270.70,46.50,91.10,52.40,47.00,0.00
36,385,1,2958.90,558.40,51.30,73.90,78.60,56.90,0.00
36,386,0,2145.50,241.70,34.10,57.10,63.30,33.50,0.00
36,387,1,2808.30,438.80,33.40,49.60,85.80,44.40,0.00
36,388,0,3167.20,711.50,58.20,82.10,76.60,64.70,0.00
36,389,0,2080.60,228.70,34.80,58.40,61.30,32.50,0.14
36,390,3,2944.80,477.80,27.70,39.10,98.80,42.10,0.00
36,391,1,1834.00,215.80,34.40,69.60,52.50,35.90,0.00
36,392,1,2270.20,239.70,28.20,45.10,72.10,23.80,0.00
36,393,2,2459.30,301.50,32.50,47.90,76.80,32.70,0.00
36,394,1,1747.80,209.50,39.40,53.30,49.90,31.30,0.00
36,395,0,3051.90,558.50,35.20,50.60,91.20,52.90,0.00
36,396,1,2404.70,262.60,23.50,39.10,81.00,20.30,0.00
36,397,0,2741.20,388.40,31.90,39.20,92.20,34.20,0.00
36,398,0,2422.10,292.30,30.10,49.40,74.80,33.00,0.00
36,399,2,3456.30,804.30,40.30,51.40,93.80,69.50,0.00
36,400,1,2061.50,251.90,36.50,59.90,59.20,38.20,0.14
36,401,0,1818.50,188.20,26.50,49.20,52.60,22.70,0.00
36,402,1,2590.80,335.00,25.30,41.10,84.30,31.80,0.00
36,403,0,2526.40,292.70,19.30,24.90,93.50,13.30,0.00
36,404,0,2087.10,250.70,46.30,69.70,59.90,39.10,0.13
36,405,0,2514.00,355.30,49.10,74.60,70.90,45.80,0.00
36,381,1,1795.40,188.90,23.50,45.70,51.60,21.90,0.00
36,406,-1,2115.40,185.50,22.40,32.10,72.00,-1.60,0.00
42,382,4,1057.70,286.30,23.90,54.30,24.50,33.20,0.00
42,384,1,1843.30,270.30,52.70,93.30,52.30,47.10,0.00
42,385,1,2955.70,559.70,47.50,71.30,78.30,56.90,0.00
42,386,0,2139.10,240.40,34.60,57.00,63.20,33.30,0.00
42,387,1,2803.00,438.10,35.70,50.90,85.20,44.60,0.00
42,388,0,3166.60,709.30,53.60,85.10,76.20,64.70,0.00
42,389,0,2074.70,228.80,37.10,59.50,61.00,32.80,0.21
42,390,3,2930.40,469.40,33.70,40.40,99.40,40.90,0.00
42,391,1,1813.60,221.10,43.30,68.50,52.00,36.70,0.07
42,392,1,2264.80,239.30,27.90,46.40,71.50,24.50,0.00
42,393,2,2456.40,300.20,31.60,47.40,76.80,32.40,0.00
42,394,1,1765.30,205.50,29.80,57.50,50.40,31.10,0.00
42,395,0,3048.40,559.10,36.20,49.90,90.80,52.90,0.00
42,396,1,2401.90,262.80,23.20,38.50,80.70,20.40,0.00
42,397,0,2735.10,383.80,31.40,41.60,91.70,34.20,0.00
42,398,0,2419.50,291.90,32.30,50.20,74.70,33.10,0.00
42,399,2,3458.00,805.00,38.00,51.30,93.70,69.60,0.00
42,400,1,2050.20,250.90,41.00,62.20,58.90,38.50,0.11
42,401,0,1819.10,187.60,25.40,48.70,52.60,22.30,0.07
42,402,1,2586.50,334.10,26.30,41.40,84.00,31.90,0.00
42,403,0,2517.10,286.40,22.20,30.70,92.10,14.40,0.00
42,404,0,2078.60,250.80,41.20,67.60,59.60,39.00,0.21
42,405,0,2511.00,354.40,49.40,73.90,70.90,45.60,0.00
42,381,1,1781.00,192.30,28.10,40.70,51.00,21.80,0.00
42,406,-1,2121.50,189.60,16.70,28.60,72.00,-0.90,0.00
48,382,4,1056.10,286.70,24.90,53.80,24.40,33.10,0.00
48,384,1,1840.10,270.50,53.10,92.30,52.20,47.00,0.00
48,385,1,2951.80,556.20,46.60,73.30,78.10,56.90,0.00
48,386,0,2134.30,238.20,35.00,56.20,63.20,32.70,0.00
48,387,1,2796.20,433.80,36.30,51.90,85.10,44.30,0.00
48,388,0,3152.00,708.10,60.00,87.40,75.50,64.70,0.00
48,389,0,2075.10,229.80,33.20,51.80,61.40,31.10,0.25
48,390,3,2919.80,464.70,30.70,39.80,98.70,40.70,0.00
48,391,1,1807.50,222.40,37.50,68.20,51.70,37.00,0.06
48,392,1,2260.20,239.30,28.10,45.90,71.30,24.60,0.00
48,393,2,2447.30,298.40,35.70,49.80,76.20,32.90,0.00
48,394,1,1765.80,205.10,29.80,58.30,50.40,31.20,0.00
48,395,0,3040.60,556.10,35.20,49.00,90.60,52.70,0.00
48,396,1,2398.80,262.20,24.20,38.80,80.50,20.40,0.00
48,397,0,2727.90,382.50,27.40,41.80,90.30,35.00,0.00
48,398,0,2414.90,292.20,33.20,49.00,74.60,33.00,0.00
